Operacao,area,ope,Objetivo_da_Operacao,Aplicacao_de_Recursos,Tempo_Em_Anos,Percentual_de_Subsidio,Operacao_Prefixada,Pendencia_de_Cobertura_do_PROAGRO,Expurgo_da_Operacao,Tipo_de_Assistencia_Tecnica,Tipo_de_Renegociacao,Amparo_da_Operacao,Operacao_Especial,Associados_Beneficiados,Agricultura_Familiar,Pessoas_Assentadas,Grupo_do_Cliente,Faixa_valores,Tipo_de_Cobertura,Pend??ncia_do_PROCERA,Total_do_FNE_Risco,Tipo_de_Tratamento,Forma_de_Credito,Tipo_de_PROAGRO,Operacao_Estruturada,Cultura_Consorciada,Garantia_LCA,Incidencia_de_IOF,Motivo_Renegociacao,Custo_Efetivo_Total,Tipo_de_Conta,Setor_de_Atividade,Subsidio,Destinacao_de_Recursos,Contra_Partida_do_BID,Semi_Arido,Finalidade_do_Financiamento,Agricultura_Irrigada,Tipo_de_Correcao,Fonte_de_Recursos,Programa_de_Credito,Categoria_do_Produtor,Tipo_de_Recurso,Garantia,Operacao_Alongada,Risco_FNE,Tipo_Lei,Operacao_Consignacao,Tem_Bonus,Tem_debito,Tem_garantia,Tem_Indexador_mensal,Tem_Indexador_diario,Tem_Credito_Evento_Semestral,Tem_Credito_Evento_Anual,Tem_Credito_Evento_Mensal,Tem_Credito_Evento_Trimestral,Tem_Debito_Evento_Semestral,Tem_Debito_Evento_Anual,Tem_Debito_Evento_Mensal,Tem_Debito_Evento_Trimestral,Tem_Debito_Evento_Diario,Tem_Desembolso_Unico,Tem_Carencia,E_Renegociada,E_Transferida,Tem_Prejuizo
1.TTBC.B5FVG09601.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG09701.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG09801.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG09901.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,NULL,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG1FVG1.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVGSSW01.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10REE.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10TTG.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10RWW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10501.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10601.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10701.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10801.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG10901.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11001.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11SSW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11REE.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11TTG.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11RWW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11501.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11601.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11701.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,NULL,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11801.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG11901.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12001.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12SSW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12REE.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12TTG.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12RWW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12501.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12601.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12601.2,1,2,18,21,1,0,5,1,0,3,2,NULL,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,0,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,NULL,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1.TTBC.B5FVG12701.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12801.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG12901.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13001.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13SSW.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13REE.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13TTG.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13RWW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13501.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13601.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13701.1,1,1,1,70,1,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13801.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG13901.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14001.1,1,1,1,21,1,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14SSW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14REE.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14TTG.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14RWW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14501.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14601.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14701.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14801.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,21,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG14901.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG15001.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG15SSW.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG15REE.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B5FVG15TTG.1,1,1,1,21,2,0,5,0,0,1,0,0,0,NULL,NULL,NULL,25,4,NULL,NULL,1,1,3,9,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1.TTBC.B6FVG00REE.1,1,1,32,1,6,0,2,0,0,3,0,0,0,NULL,1,NULL,46,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,434,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.TTBC.B6FVG00RWW.1,1,1,31,54,1,0,2,0,0,1,0,0,11,NULL,0,NULL,2,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,1,1,2,24,226,5,3,0,0,0,NULL,NULL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.TTBC.B6FVG00501.1,1,1,32,1,3,0,2,0,0,3,0,0,0,NULL,1,NULL,46,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,434,5,3,0,0,0,NULL,NULL,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.TTBC.B6FVG00601.1,1,1,31,54,1,0,2,1,0,1,1,NULL,0,NULL,0,NULL,NULL,5,NULL,NULL,0,1,3,0,0,0,NULL,0,NULL,NULL,6,4,0,NULL,1,1,1,1,2,24,226,2,3,0,NULL,0,NULL,NULL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1.TTBC.B6FVG00601.2,1,2,31,54,3,0,2,1,0,NULL,2,NULL,0,NULL,0,NULL,NULL,5,NULL,NULL,0,1,3,9,0,0,NULL,0,NULL,NULL,6,4,0,NULL,1,1,1,1,2,24,226,2,3,0,NULL,0,NULL,NULL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1.TTBC.B6FVG00701.1,1,1,31,54,1,0,2,0,0,1,0,0,10,NULL,0,NULL,2,5,NULL,NULL,0,1,3,1,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,2,1,1,2,24,226,5,3,0,0,0,NULL,NULL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.TTBC.B6FVG00701.2,1,2,31,54,2,0,2,1,0,NULL,9,0,0,NULL,0,NULL,2,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,10,4,1,NULL,1,2,1,1,2,24,226,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.TTBC.B6FVG00701.3,1,3,31,54,2,0,2,1,0,NULL,9,0,0,NULL,0,NULL,2,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,10,4,1,NULL,1,2,1,1,2,24,226,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.TTBC.B6FVG00702.1,1,1,31,54,1,0,2,0,0,1,0,0,11,NULL,0,NULL,55,5,NULL,NULL,0,1,NULL,1,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,2,1,1,2,24,226,5,3,0,NULL,0,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.TTBC.B6FVG00901.1,1,1,31,52,2,0,2,0,0,1,0,0,0,NULL,0,NULL,2,6,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,226,5,3,0,0,0,NULL,NULL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.TTBC.B6FVG01001.1,1,1,32,70,5,0,2,0,0,1,0,0,0,NULL,1,NULL,46,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,434,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.TTBC.B6FVG01SSW.1,1,1,32,70,6,0,2,0,0,3,0,0,0,NULL,1,NULL,46,5,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,434,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.TTBC.B6FVG01RWW.1,1,1,1,70,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.TTBC.B6FVG01501.1,1,1,1,70,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.TTBC.B6FVG01601.1,1,1,1,70,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.TTBC.B6FVG01701.1,1,1,1,70,2,0,5,0,0,1,0,0,0,NULL,1,NULL,25,4,NULL,NULL,1,1,3,0,NULL,0,NULL,0,NULL,NULL,6,4,1,NULL,1,1,2,1,2,24,400,5,3,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
